price_preview,created_at,city,spec_Etat,model_name,DEDICATED_GPU,CPU,RAM_SIZE,SSD_SIZE,HDD_SIZE,SCREEN_SIZE,SCREEN_FREQUENCY,SCREEN_RESOLUTION,RAM_TYPE
558000,2024 12 02T19:21:39.000Z,ALGER CENTRE,JAMAIS UTILIS,XPS,NVIDIA GEFORCE RTX 4070,INTEL CORE ULTRA 9 185H,,,,,,,
558000,2024 09 21T19:52:07.000Z,ALGER CENTRE,JAMAIS UTILIS,VECTOR,NVIDIA GEFORCE RTX 4090,INTEL CORE I9 13950HX,32GB,2TB,,16,,1920x1080,DDR5
550000,2025 07 25T09:28:33.000Z,EL EULMA,BON TAT,THINKPAD,,INTEL CORE I7 7500U,24GB,256GB,,14,,,DDR4
550000,2021 02 26T11:28:06.000Z,SIDI BEL ABBES,MOYEN,LATITUDE,,INTEL CORE I5 4310U,6GB,,14GB,15,,,
550000,2024 10 23T21:44:30.000Z,FOUGHALA,JAMAIS UTILIS,MACBOOK,APPLE 16-CORE GPU,APPLE M4 PRO,32GB,512GB,,14,,,
550000,2025 04 30T20:58:52.000Z,SETIF,,ZENBOOK,NVIDIA GEFORCE RTX 3060,12TH GEN INTEL CORE I9 12900H,32GB,1TB,,15,,,DDR5
549900,2025 08 11T11:35:01.000Z,JIJEL,JAMAIS UTILIS,MACBOOK,,APPLE M3 PRO,18GB,512GB,,16,,,
549000,2025 07 25T11:07:39.000Z,KOUBA,,STEALTH,NVIDIA GEFORCE RTX 4070,INTEL CORE ULTRA 9 185H,32GB,1TB,,16,240Hz,2560x1440,DDR5
549000,2025 07 25T10:16:46.000Z,EZZOUAR,JAMAIS UTILIS,PRECISION,NVIDIA GEFORCE RTX 4090,INTEL CORE I9 13950HX,64GB,1TB,,16,,3840x2160,DDR5
549000,2025 07 30T18:33:56.000Z,DELY BRAHIM,,MACBOOK,,APPLE M2 MAX,32GB,2TB,,16,,,
548000,2024 09 09T15:33:24.000Z,ALGER CENTRE,JAMAIS UTILIS,PRECISION,NVIDIA RTX 4000 ADA,INTEL CORE I9 13950HX,128GB,2TB,,17.3,,,
548000,2024 10 31T18:46:56.000Z,ALGER CENTRE,JAMAIS UTILIS,MACBOOK,APPLE 38-CORE GPU,APPLE M2 MAX,32GB,2TB,,16,,3K,DDR5
545000,2025 08 11T10:38:09.000Z,DELY BRAHIM,JAMAIS UTILIS,MACBOOK,,APPLE M4 PRO,24GB,512GB,,16,,,
545000,2025 07 22T09:50:27.000Z,MOHAMMADIA,JAMAIS UTILIS,MACBOOK,,APPLE M4,24GB,512GB,,16,,,
540000,2025 04 29T08:00:21.000Z,EZZOUAR,BON TAT,OMEN,NVIDIA GEFORCE RTX 4090,INTEL CORE I9 13900HX,32GB,5TB,,17.3,240Hz,,
540000,2025 08 11T14:06:50.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 20-CORE GPU,APPLE M4 PRO,32GB,512GB,,,,,
539000,2025 02 12T08:15:30.000Z,EZZOUAR,JAMAIS UTILIS,ROG,NVIDIA GEFORCE RTX 4080,INTEL ULTRA 9 185H,32GB,1TB,,16,240Hz,2.5K,DDR5
535000,2025 02 05T08:09:47.000Z,EZZOUAR,,STEALTH,NVIDIA GEFORCE RTX 4090,INTEL CORE I9 185H,32GB,,,,,,
535000,2025 07 23T12:37:04.000Z,BLIDA,,MACBOOK,APPLE 20-CORE GPU,APPLE M4 PRO,24GB,512GB,,,,,
530000,2025 08 11T11:31:27.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 20-CORE GPU,APPLE M4 PRO,256GB,512GB,,14,,,
529999,2022 11 26T15:49:22.000Z,HUSSEIN DEY,JAMAIS UTILIS,MACBOOK,APPLE 10-CORE GPU,APPLE M1 PRO,,,,,,,
529000,2025 07 25T14:00:10.000Z,KOUBA,,MACBOOK,,APPLE M1 MAX,64GB,8TB,,14,120Hz,,
528000,2025 08 03T12:40:05.000Z,KOUBA,,MAC,,APPLE M3 MAX,36GB,1TB,,14.2,,3024x1964,LPDDR5X
525000,2025 07 16T11:14:51.000Z,EL HARRACH,JAMAIS UTILIS,MACBOOK,,APPLE M4 PRO,32GB,512GB,,16,,,
525000,2025 04 20T08:30:07.000Z,EL HARRACH,,MACBOOK,,APPLE M3 PRO,18GB,512GB,,16,,,
525000,2024 09 29T12:00:56.000Z,EZZOUAR,,MACBOOK,,APPLE M1 MAX,64GB,2TB,,16,,,
520000,2025 07 25T14:30:27.000Z,KOUBA,JAMAIS UTILIS,ALIENWARE,NVIDIA GEFORCE RTX 4070,INTEL CORE ULTRA 9 185H,32GB,1TB,,16,,,DDR5
520000,2025 08 10T11:01:46.000Z,EZZOUAR,,MACBOOK,APPLE 30-CORE GPU,APPLE M2 MAX,32GB,1TB,,16,,3456x2234,DDR5
520000,2025 07 16T06:48:59.000Z,EZZOUAR,JAMAIS UTILIS,LEGION,NVIDIA GEFORCE RTX 4080,14TH GEN INTEL CORE I9 14900HX,32GB,2TB,,16,,,
520000,2024 12 01T17:15:11.000Z,EZZOUAR,JAMAIS UTILIS,THINKPAD,NVIDIA RTX 3500 ADA,13TH GEN INTEL CORE I9 13980HX,64GB,1TB,,16,,,DDR5
520000,2025 06 24T11:37:01.000Z,EZZOUAR,JAMAIS UTILIS,THINKPAD,NVIDIA RTX A4000,13TH GEN INTEL CORE I9 13950HX,32GB,1TB,,16,,,DDR5
518500,2025 07 12T15:34:10.000Z,ALGER CENTRE,JAMAIS UTILIS,VECTOR,NVIDIA GEFORCE RTX 5070 TI,INTEL CORE ULTRA 7 255HX,32GB,1TB,,16,240Hz,2560x1600,DDR5
518000,2024 09 19T12:57:54.000Z,ALGER CENTRE,JAMAIS UTILIS,ALIENWARE,NVIDIA GEFORCE RTX 4080,INTEL CORE I9 13900HK,32GB,1TB,,16,240Hz,3K QHD+,DDR5
515000,2025 04 06T10:50:00.000Z,EZZOUAR,,LEGION,NVIDIA GEFORCE RTX 4090,INTEL CORE I9 13900HX,32GB,2TB,,16.1,240Hz,2560x1600,DDR5
515000,2025 03 01T12:02:28.000Z,EZZOUAR,,LEGION,NVIDIA GEFORCE RTX 4090,INTEL CORE I9 13900HX,,,,,,,
510000,2025 04 26T12:33:30.000Z,TADJENANET,,BLADE,NVIDIA GEFORCE RTX 4070,INTEL CORE I9 14900HX,16GB,1TB,,16,240Hz,2560x1440,DDR5
510000,2025 07 07T20:47:53.000Z,EL HARRACH,JAMAIS UTILIS,MACBOOK,,APPLE M4 PRO,24GB,512GB,,16,,,
508000,2025 07 14T11:10:45.000Z,EZZOUAR,,VECTOR,NVIDIA GEFORCE RTX 5070 TI,INTEL CORE I7 12700HX,32GB,1TB,,16,240Hz,QHD+4K,DDR5
500000,2024 09 05T05:24:55.000Z,EZZOUAR,JAMAIS UTILIS,STEALTH,NVIDIA GEFORCE RTX 4070,INTEL CORE I9 14900HX,32GB,2TB,,16,240Hz,2560x1600,DDR5
500000,2025 06 28T08:01:32.000Z,CHELGHOUM LAID,,MACBOOK,,APPLE M4 MAX,36GB,1TB,,14,,,
500000,2024 11 10T08:37:32.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 19-CORE GPU,APPLE M2,16GB,1TB,,16,,,
500000,2025 03 07T10:20:54.000Z,EL KOUIF,,LATITUDE,,AMD RYZEN 5 PRO 2500U,8GB,256GB,,14,,,DDR4
500000,2025 02 23T16:38:18.000Z,EZZOUAR,JAMAIS UTILIS,THINKPAD,NVIDIA RTX A5500,12TH GEN INTEL CORE I9 12900H,32GB,1TB,,15.6,,,DDR5
500000,2022 12 04T22:44:22.000Z,EZZOUAR,JAMAIS UTILIS,INSPIRON,NVIDIA RTX A4000,11TH GEN INTEL CORE I7 11800H,32GB,1TB,,17,,,
499000,2025 05 08T08:12:56.000Z,EZZOUAR,BON TAT,ALIENWARE,NVIDIA GEFORCE RTX 4090,INTEL CORE I9 13900HX,32GB,1TB,,16,240Hz,,
499000,2025 08 10T10:47:26.000Z,EL MOURADIA,JAMAIS UTILIS,MACBOOK,,APPLE M2 PRO,16GB,1TB,,14,,,
499000,2025 08 11T01:45:36.000Z,EZZOUAR,,MACBOOK,,APPLE M1 MAX,64GB,2TB,,14,,3024x1964,
499000,2024 09 11T19:22:03.000Z,EZZOUAR,,MACBOOK,,APPLE M1 MAX,64GB,1TB,,16,,,
498000,2024 09 11T19:29:29.000Z,ALGER CENTRE,JAMAIS UTILIS,YOGA,,INTEL CORE ULTRA 7 155U,16GB,1TB,,13.3,,2.8K,DDR5X
498000,2024 10 14T17:39:25.000Z,ALGER CENTRE,JAMAIS UTILIS,OMEN,NVIDIA GEFORCE RTX 4090,INTEL CORE I7 13700HX,,,,,,,
498000,2025 08 11T01:45:36.000Z,EZZOUAR,,MACBOOK,,APPLE M1 MAX,64GB,2TB,,16,,3024x1964,
495000,2025 07 08T10:44:02.000Z,EZZOUAR,JAMAIS UTILIS,VECTOR,NVIDIA GEFORCE RTX 5070 TI,INTEL CORE ULTRA 7,32GB,1TB,,16,,,
495000,2025 02 13T10:16:17.000Z,EZZOUAR,,ALIENWARE,NVIDIA GEFORCE RTX 4090,13TH GEN INTEL CORE I9 13900HX,32GB,4TB,,16,,,DDR5
490000,2025 08 11T08:16:11.000Z,EZZOUAR,JAMAIS UTILIS,LATITUDE,,INTEL CORE I7 1260U,16GB,512GB,,13,,,
490000,2025 06 18T16:19:26.000Z,SOUIDANIA,,MACBOOK,APPLE 20-CORE GPU,APPLE M4 PRO,24GB,1TB,,14,,,
490000,2025 08 09T12:31:25.000Z,HUSSEIN DEY,,MACBOOK,,APPLE M4 PRO,48GB,512GB,,16,,,
490000,2025 07 05T09:46:35.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,,APPLE M4 PRO,24GB,512GB,,14,,3K,DDR5
490000,2025 08 09T12:31:22.000Z,HUSSEIN DEY,JAMAIS UTILIS,MACBOOK,,APPLE M4 PRO,24GB,1TB,,14,,,
490000,2024 10 31T03:59:37.000Z,BLIDA,JAMAIS UTILIS,MACBOOK,,APPLE M3,16GB,512GB,,14,,,
490000,2025 06 30T09:44:27.000Z,BLIDA,JAMAIS UTILIS,MACBOOK,,APPLE M2 PRO,16GB,1TB,,16,,,
490000,2024 10 18T13:12:59.000Z,ALGER CENTRE,JAMAIS UTILIS,MACBOOK,APPLE 38-CORE GPU,APPLE M2 MAX,64GB,2TB,,14,,3K,DDR5
490000,2025 08 09T21:59:24.000Z,ALGER CENTRE,BON TAT,MACBOOK,APPLE 38-CORE GPU,APPLE M2 MAX,32GB,1TB,,,,,
490000,2024 07 14T15:39:41.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,,APPLE M1 PRO,16GB,1TB,,16,,,
490000,2024 11 10T08:37:31.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,,APPLE M1 PRO,16GB,1TB,,16,,,
490000,2024 03 03T11:42:03.000Z,EZZOUAR,BON TAT,MACBOOK,APPLE 24-CORE GPU,APPLE M1 MAX,64GB,4TB,,16,,3456x2234,
490000,2022 12 03T08:57:05.000Z,EZZOUAR,BON TAT,MACBOOK,APPLE 32-CORE GPU,APPLE M1 MAX,64GB,,,,,,
490000,2025 07 17T10:51:15.000Z,EZZOUAR,BON TAT,ZENBOOK,,6TH GEN INTEL CORE I7 6500U,16GB,256GB,,,,,
490000,2025 07 26T08:15:33.000Z,EZZOUAR,JAMAIS UTILIS,BLADE,NVIDIA GEFORCE RTX 4070,14TH GEN INTEL CORE I9 14900HX,16GB,,,,,,
489000,2025 07 09T09:46:24.000Z,EZZOUAR,,ROG,NVIDIA GEFORCE RTX 4080,INTEL ULTRA 9 185H,32GB,1TB,,16,,,
489000,2025 03 22T09:43:10.000Z,HUSSEIN DEY,JAMAIS UTILIS,MACBOOK,APPLE 18-CORE GPU,APPLE M3 PRO,18GB,512GB,,16,,,
485000,2025 08 10T12:30:46.000Z,ORAN,JAMAIS UTILIS,,,INTEL XEON SILVER 4208,32GB,1TB,,,,,
485000,2025 04 21T08:26:02.000Z,EZZOUAR,JAMAIS UTILIS,SURFACE,NVIDIA GEFORCE RTX 4080,INTEL CORE I9 14900HX,64GB,2050GB,,17,240Hz,3K,DDR5
485000,2024 11 09T21:15:20.000Z,ALGER CENTRE,JAMAIS UTILIS,MACBOOK,APPLE 18-CORE GPU,APPLE M3 PRO,36GB,512GB,,16,,3K,DDR5X
480000,2025 04 06T10:20:02.000Z,EZZOUAR,JAMAIS UTILIS,XPS,NVIDIA GEFORCE RTX 4070,INTEL CORE ULTRA 9 185H,32GB,1TB,,16.3,,3840x2400,LPDDR5
480000,2025 05 28T09:01:27.000Z,EZZOUAR,JAMAIS UTILIS,ALIENWARE,NVIDIA GEFORCE RTX 4070,INTEL CORE ULTRA 9,32GB,1TB,,,,,
480000,2025 08 07T17:35:05.000Z,KOUBA,JAMAIS UTILIS,MACBOOK,,APPLE M4,32GB,1TB,,15,,,
480000,2023 01 15T09:58:37.000Z,EZZOUAR,JAMAIS UTILIS,LEGION,NVIDIA GEFORCE RTX 3080,AMD RYZEN 9 5900HX,32GB,2TB,,,,,
479000,2025 08 10T13:30:05.000Z,ALGER CENTRE,JAMAIS UTILIS,ALIENWARE,NVIDIA GEFORCE RTX 5060,INTEL CORE ULTRA 9 275HX,64GB,2TB,,,,,
479000,2025 07 29T09:13:16.000Z,EZZOUAR,JAMAIS UTILIS,ZENBOOK,,INTEL CORE ULTRA 9 184H,32GB,1TB,,14,,,
479000,2025 08 11T09:24:36.000Z,EZZOUAR,JAMAIS UTILIS,LEGION,NVIDIA GEFORCE RTX 5070,INTEL CORE I9 14900HX,32GB,1TB,,16,,,DDR5
478000,2024 12 06T17:17:05.000Z,ALGER CENTRE,JAMAIS UTILIS,ALIENWARE,NVIDIA GEFORCE RTX 4070,INTEL CORE I9 14900HX,32GB,1TB,,18,,,
475000,2025 08 08T11:16:33.000Z,DELY BRAHIM,JAMAIS UTILIS,ZENBOOK,,INTEL CORE ULTRA 9 185H,32GB,1TB,,,,,
475000,2025 06 17T14:04:57.000Z,ALGER CENTRE,JAMAIS UTILIS,MACBOOK,,APPLE M2 MAX,16GB,1TB,,16,,,DDR5
470000,2025 05 25T17:14:42.000Z,BARAKI,JAMAIS UTILIS,XPS,NVIDIA GEFORCE RTX 4070,INTEL ULTRA 9 185H,32GB,1TB,,16.3,,3840x2400,DDR5
470000,2025 04 03T10:12:49.000Z,EZZOUAR,,ZENBOOK,,INTEL ULTRA 9 185H,32GB,1000GB,,14,,2K8,DDR5
470000,2021 09 05T15:00:20.000Z,AIN NAADJA,JAMAIS UTILIS,ROG,NVIDIA GEFORCE RTX 2070,INTEL CORE I7 10875H,,,,,,,
470000,2025 08 04T10:00:52.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 18-CORE GPU,APPLE M3 PRO,18GB,512GB,,16.2,,3456x2234,
470000,2025 07 30T09:25:47.000Z,MOHAMMADIA,JAMAIS UTILIS,PAVILION,NVIDIA GEFORCE RTX 5070,14TH GEN INTEL CORE I9 14900HX,32GB,1TB,,16.1,,1920x1080 FHD,
468000,2025 08 06T13:29:13.000Z,ALGER CENTRE,JAMAIS UTILIS,ZENBOOK,,INTEL CORE ULTRA 9 285H,16GB,,,,,,
465000,2024 12 12T10:22:27.000Z,KOUBA,JAMAIS UTILIS,MACBOOK,,APPLE M3 PRO,18GB,512GB,,16,,,
465000,2025 05 03T10:35:01.000Z,DELY BRAHIM,JAMAIS UTILIS,MACBOOK,,APPLE M3 PRO,18GB,512GB,,16,,,
465000,2025 08 02T10:56:21.000Z,DELY BRAHIM,,MACBOOK,,APPLE M2 MAX,32GB,1TB,,16,,,
464900,2025 04 24T09:20:49.000Z,HUSSEIN DEY,JAMAIS UTILIS,MACBOOK,APPLE 16-CORE GPU,APPLE M4 PRO,24GB,512GB,,14,,,
460000,2025 08 07T10:09:46.000Z,EZZOUAR,JAMAIS UTILIS,XPS,NVIDIA GEFORCE RTX 4070,INTEL ULTRA 9 185H,32GB,1TB,,16,,3840x2400,DDR5
460000,2025 08 02T09:26:59.000Z,EZZOUAR,JAMAIS UTILIS,STEALTH,NVIDIA GEFORCE RTX 4080,INTEL CORE ULTRA 9 185H,32GB,1TB,,,,,
460000,2025 04 07T09:29:28.000Z,EZZOUAR,JAMAIS UTILIS,PAVILION,,INTEL CORE I7 1355U,16GB,512GB,,13.5,,1920x1280,LPDDR5
460000,2023 06 15T10:26:59.000Z,EZZOUAR,JAMAIS UTILIS,SURFACE,NVIDIA GEFORCE GTX 1660 TI,INTEL CORE I7 1065G7,32GB,2TB,,,,,
460000,2025 06 24T13:22:18.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 18-CORE GPU,APPLE M3 PRO,,,,,,,
460000,2024 09 21T23:09:25.000Z,BORDJ BOU ARRERIDJ,,LEGION,NVIDIA GEFORCE RTX 4090,13TH GEN INTEL CORE I9 13900HX,32GB,1TB,,16,,,
459000,2025 08 10T15:59:39.000Z,EZZOUAR,,ALIENWARE,NVIDIA GEFORCE RTX 4070,INTEL ULTRA 9 185H,16GB,1TB,,16.1,240Hz,2.5K,DDR5
459000,2025 08 11T13:30:26.000Z,EZZOUAR,,ALIENWARE,NVIDIA GEFORCE RTX 4070,INTEL ULTRA 9 185H,16GB,1TB,,16.1,240Hz,2.5K,
458000,2024 11 04T14:56:50.000Z,ALGER CENTRE,JAMAIS UTILIS,VECTOR,NVIDIA GEFORCE RTX 4070,INTEL CORE I9 14900HX,32GB,,,,,,
458000,2024 11 18T19:38:46.000Z,ALGER CENTRE,JAMAIS UTILIS,PRECISION,NVIDIA RTX 4000 ADA,INTEL CORE I9 13950HX,32GB,2TB,,16,,1920x1080,DDR5X
458000,2024 12 02T13:48:36.000Z,ALGER CENTRE,JAMAIS UTILIS,THINKPAD,NVIDIA GEFORCE RTX 4080,INTEL CORE I7 13800H,32GB,1TB,,16,,,
455000,2025 08 11T14:08:22.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 16-CORE GPU,APPLE M4 PRO,32GB,512GB,,14,,,
455000,2025 08 07T09:55:22.000Z,DELY BRAHIM,JAMAIS UTILIS,MACBOOK,,APPLE M4 PRO,24GB,512GB,,14,,,
455000,2025 06 19T10:42:15.000Z,EZZOUAR,,MACBOOK,APPLE 32-CORE GPU,APPLE M1 MAX,64GB,1TB,,16.2,,,
455000,2025 08 10T19:00:12.000Z,EZZOUAR,BON TAT,MACBOOK,,APPLE M1 MAX,64GB,1TB,,,,,
455000,2024 12 18T08:11:34.000Z,EZZOUAR,JAMAIS UTILIS,LEGION,NVIDIA GEFORCE RTX 4070,14TH GEN INTEL CORE I9 14900HX,16GB,1TB,,16,240Hz,,
450000,2025 08 10T15:49:14.000Z,EZZOUAR,JAMAIS UTILIS,SURFACE,,QUALCOMM SNAPDRAGON X ELITE,32GB,1TB,,,,,
450000,2024 12 08T12:36:44.000Z,DAR EL BEIDA,,THINKPAD,NVIDIA GEFORCE RTX 3500,INTEL CORE I9 13980HX,64GB,1TB,,,,,
450000,2025 07 04T22:53:17.000Z,DOUERA,,MACBOOK,APPLE 20-CORE GPU,APPLE M4 PRO,24GB,1TB,,14,,,
450000,2025 08 11T11:31:25.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,,APPLE M4 PRO,16GB,512GB,,14,,,
450000,2025 01 28T17:43:00.000Z,FERDJIOUA,JAMAIS UTILIS,MACBOOK,,APPLE M4,16GB,1TB,,14,,,
450000,2024 09 25T09:35:28.000Z,DELY BRAHIM,,MACBOOK,,APPLE M3 PRO,18GB,1TB,,16.1,,,
450000,2025 08 10T09:52:32.000Z,ANNABA,,MACBOOK,,APPLE M2 MAX,32GB,1TB,,16,,,
450000,2025 05 23T21:37:58.000Z,HYDRA,,LEGION,NVIDIA GEFORCE RTX 4070,AMD RYZEN 7 7435HS,32GB,2500GB,,16,165Hz,2560x1440,
450000,2025 07 04T17:30:41.000Z,OUARGLA,,PROBOOK,,8TH GEN INTEL CORE I5,8GB,512GB,,15.6,,1920x1080 FHD,
450000,2025 07 04T15:45:37.000Z,OULED YAICH,JAMAIS UTILIS,OMEN,NVIDIA GEFORCE RTX 4060,13TH GEN INTEL CORE I9 13900HX,16GB,1TB,,16.1,,,
450000,2025 02 01T19:01:36.000Z,DAR EL BEIDA,JAMAIS UTILIS,OMEN,NVIDIA GEFORCE RTX 4080,13TH GEN INTEL CORE I9 13900HX,32GB,1TB,,17.3,,,
449900,2025 08 11T10:16:30.000Z,HYDRA,JAMAIS UTILIS,ROG,NVIDIA GEFORCE RTX 4060,INTEL CORE I9 14900HX,32GB,1TB,,16,165Hz,1920x1200,DDR5
449000,2025 07 25T11:07:03.000Z,KOUBA,JAMAIS UTILIS,,NVIDIA GEFORCE RTX 4070,INTEL CORE I9 14900HX,32GB,2TB,,16,,,
449000,2024 11 03T08:32:10.000Z,EZZOUAR,BON TAT,OMEN,NVIDIA GEFORCE RTX 4080,INTEL CORE I9 13900HX,32GB,1TB,,17.3,240Hz,2560x1440,DDR5
449000,2025 02 26T13:52:06.000Z,JIJEL,JAMAIS UTILIS,OMEN,NVIDIA GEFORCE RTX 4070,14TH GEN INTEL CORE I9 14900HX,32GB,1TB,,16,,,
449000,2025 07 11T20:30:09.000Z,BIRKHADEM,BON TAT,ALIENWARE,NVIDIA GEFORCE RTX 4080,13TH GEN INTEL CORE I9 13900HX,32GB,2TB,,18,,,
448000,2024 12 01T18:45:59.000Z,ALGER CENTRE,JAMAIS UTILIS,ROG,NVIDIA GEFORCE RTX 4070,INTEL CORE I9 14900HX,32GB,1TB,,16,,,
445000,2025 08 10T15:59:39.000Z,EZZOUAR,JAMAIS UTILIS,ROG,NVIDIA GEFORCE RTX 4070,14TH GEN INTEL CORE I9 14900HX,32GB,1TB,,16,240Hz,,
440000,2025 08 02T09:27:00.000Z,EZZOUAR,JAMAIS UTILIS,PREDATOR,NVIDIA GEFORCE RTX 4070,INTEL CORE ULTRA 9 185H,32GB,1TB,,16,,,DDR5
440000,2025 08 06T14:20:27.000Z,EZZOUAR,,THINKPAD,NVIDIA GEFORCE RTX 4070,INTEL CORE ULTRA 9 185H,64GB,1TB,,16.1,165Hz,2.5K,LPDDR5X
440000,2025 08 11T15:00:05.000Z,EZZOUAR,,THINKPAD,NVIDIA RTX 2000 ADA,INTEL CORE ULTRA 9 185H,64GB,3TB,,16,165Hz,2K,LPDDR5X
440000,2024 08 15T12:56:59.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 19-CORE GPU,APPLE M2 PRO,16GB,512GB,,16.2,,,
440000,2025 05 22T17:33:50.000Z,DOUERA,BON TAT,THINKPAD,,8TH GEN INTEL CORE I7,,,,,,,
440000,2025 07 16T06:49:09.000Z,EZZOUAR,JAMAIS UTILIS,LEGION,NVIDIA GEFORCE RTX 4070,14TH GEN INTEL CORE I9 14900HX,32GB,1TB,,,,,
440000,2025 07 26T08:15:38.000Z,EZZOUAR,JAMAIS UTILIS,OMEN,NVIDIA GEFORCE RTX 5060,14TH GEN INTEL CORE I9 14900HX,32GB,,,,,,
439000,2025 07 30T18:56:52.000Z,ALGER CENTRE,JAMAIS UTILIS,ROG,NVIDIA GEFORCE RTX 4070,INTEL CORE I9 14900HX,32GB,1TB,,,,,
439000,2025 08 03T20:16:26.000Z,ALGER CENTRE,JAMAIS UTILIS,VIVOBOOK,NVIDIA GEFORCE RTX 4070,AMD RYZEN AI 9 HX 370,32GB,2TB,,16,,3840x2160,DDR5X
438000,2024 11 13T18:41:26.000Z,ALGER CENTRE,JAMAIS UTILIS,YOGA,,INTEL CORE ULTRA 7 155U,32GB,1TB,,13.3,,3K OLED,DDR5X
438000,2024 10 23T18:51:44.000Z,ALGER CENTRE,JAMAIS UTILIS,ROG,NVIDIA GEFORCE RTX 4070,INTEL CORE I9 14900HX,32GB,1TB,,18,240Hz,3K,DDR5
438000,2025 06 29T16:03:19.000Z,ALGER CENTRE,JAMAIS UTILIS,VECTOR,NVIDIA GEFORCE RTX 4080,INTEL CORE I9 13980HX,32GB,1TB,,,,,
438000,2022 12 11T19:23:07.000Z,ALGER CENTRE,JAMAIS UTILIS,ROG,NVIDIA GEFORCE RTX 3070,AMD RYZEN 9 5980HX,32GB,1TB,,15.6,300Hz,1920x1080,DDR4X
435000,2025 08 09T16:15:53.000Z,EZZOUAR,JAMAIS UTILIS,ALIENWARE,NVIDIA GEFORCE RTX 4070,INTEL CORE ULTRA 9 185H,32GB,1TB,,16,,,
435000,2020 02 13T08:49:25.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,AMD RADEON PRO 560X,INTEL CORE I9 9880H,16GB,512GB,,,,,
435000,2025 07 18T18:45:36.000Z,CONSTANTINE,JAMAIS UTILIS,OMEN,,INTEL CORE I9 14900HX,32GB,1TB,,16,,,
435000,2025 08 03T11:30:29.000Z,BIRKHADEM,,MACBOOK,,APPLE M4 PRO,24GB,512GB,,16,,,
435000,2024 12 21T11:46:51.000Z,EZZOUAR,JAMAIS UTILIS,SURFACE,,12TH GEN INTEL CORE I7 1255U,32GB,1TB,,13,,,
435000,2024 12 19T10:47:12.000Z,EZZOUAR,JAMAIS UTILIS,SURFACE,,12TH GEN INTEL CORE I7 1255U,32GB,1TB,,13,,,
430000,2024 11 11T16:44:24.000Z,MAHELMA,,ROG,NVIDIA GEFORCE RTX 4070,INTEL CORE I9 14900HX,32GB,,,,,,
430000,2025 05 17T16:13:48.000Z,EL OUED,BON TAT,MACBOOK,APPLE 16-CORE GPU,APPLE M4 PRO,8GB,512GB,,14,,,
430000,2025 08 05T10:31:35.000Z,EZZOUAR,,MACBOOK,,APPLE M2 MAX,32GB,1TB,,16.2,,,
430000,2022 12 26T18:38:05.000Z,ZERALDA,,ELITEBOOK,,7TH GEN INTEL CORE I5,8GB,256GB,,14,,,
430000,2025 03 12T10:16:49.000Z,AZAZGA,,LEGION,NVIDIA GEFORCE RTX 4080,14TH GEN INTEL CORE I9 14900HX,32GB,1TB,,,,,
430000,2025 07 31T18:22:29.000Z,KOUBA,JAMAIS UTILIS,AERO,NVIDIA GEFORCE RTX 4070,14TH GEN INTEL CORE I9,32GB,2TB,,16,,,
429000,2025 07 25T11:07:44.000Z,KOUBA,JAMAIS UTILIS,VECTOR,NVIDIA GEFORCE RTX 4080,INTEL CORE I9 13980HX,32GB,1TB,,17,240Hz,2560x1440,DDR5
429000,2024 12 05T09:13:20.000Z,EZZOUAR,JAMAIS UTILIS,BLADE,NVIDIA GEFORCE RTX 4070,INTEL CORE I9 13950HX,32GB,1TB,,16,300Hz,2560x1440,DDR5
429000,2025 07 25T11:07:46.000Z,KOUBA,JAMAIS UTILIS,OMEN,NVIDIA GEFORCE RTX 4080,INTEL CORE I9 13900HX,32GB,1TB,,17,240Hz,,
429000,2025 08 10T11:01:46.000Z,EZZOUAR,,MACBOOK,APPLE 30-CORE GPU,APPLE M2 MAX,32GB,1TB,,14,,3024x1964,DDR5
429000,2025 07 28T09:33:39.000Z,EZZOUAR,,MACBOOK,,APPLE M2 MAX,32GB,1000GB,,16,,,DDR5
428500,2025 07 26T09:58:30.000Z,CHLEF,,MACBOOK,APPLE 18-CORE GPU,APPLE M3 PRO,36GB,2TB,,16.2,,3456x2234,
428000,2022 12 31T19:04:39.000Z,ALGER CENTRE,JAMAIS UTILIS,THINKPAD,NVIDIA GEFORCE RTX 3070 TI,INTEL CORE I7 12800H,16GB,512GB,,16.1,165Hz,3K,DDR5
425000,2025 08 05T14:12:39.000Z,EZZOUAR,JAMAIS UTILIS,SURFACE,,INTEL CORE ULTRA 7 165U,16GB,1000GB,,13.5,,3840x2160,
